canonical_smiles,molecule_chembl_id,Ki_nM,assay_chembl_id,pIC50
CCc1cccc(N2CCN(CCC(O)CCNC(=O)c3cn4ccccc4n3)CC2)c1Cl,CHEMBL5909131,193.0,CHEMBL5738093,6.714442690992226
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CN(C)CCC1O,CHEMBL5863181,193.0,CHEMBL5738103,6.714442690992226
CCc1cccc(N2CCN(CC(O)CCNC(=O)c3cn4ccccc4n3)CC2)c1Cl,CHEMBL4517898,193.0,CHEMBL4429153,6.714442690992226
Fc1ccc(CCCCN2CCN(c3ccc(Cl)cn3)CC2)cc1,CHEMBL4462108,193.99,CHEMBL4688549,6.712220656960261
Cc1nn(C)c2c1C(=O)N(CCN1CCN(c3nsc4ccccc34)CC1)CC2,CHEMBL5768768,194.0,CHEMBL5735667,6.7121982700697735
COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,CHEMBL234231,194.0,CHEMBL894519,6.7121982700697735
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,CHEMBL378648,194.0,CHEMBL911524,6.7121982700697735
CN1CCc2ccccc2Cc2ccsc2CC1,CHEMBL201093,194.0,CHEMBL859835,6.7121982700697735
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1644978,194.0,CHEMBL4260833,6.7121982700697735
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CC1(F)F,CHEMBL3664839,194.24,CHEMBL3707825,6.711661330604836
CS(=O)(=O)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)s1,CHEMBL3695423,194.8,CHEMBL3705383,6.710411047457404
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCCCc3nc4ccccc4s3)CC2)cc1,CHEMBL3818799,194.99,CHEMBL3820048,6.709987660720458
Fc1ccc(OC[C@H]2CC[C@@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,CHEMBL162873,195.0,CHEMBL670394,6.709965388637482
Cc1cccc(=O)n1CCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1,CHEMBL203943,195.0,CHEMBL862319,6.709965388637482
CN1CCc2cccc3c2[C@H]1Cc1cccc(OS(=O)(=O)C(F)(F)F)c1-3,CHEMBL333836,195.0,CHEMBL670880,6.709965388637482
COc1ccc2c(c1)CCN1CC[C@](O)(c3ccc(Cl)cc3)C[C@H]21,CHEMBL2335738,195.0,CHEMBL2346210,6.709965388637482
CCCN(CCCCn1cc(-c2ccc(-c3ccccc3)cc2)nn1)C1CC=C(C#Cc2ccccc2)CC1,CHEMBL491466,195.0,CHEMBL995087,6.709965388637482
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,CHEMBL1774542,195.0,CHEMBL1777183,6.709965388637482
Cc1ccc(C)c(C(=O)CCCN2CCC(c3ccc(Cl)cc3)CC2)c1,CHEMBL1258155,195.0,CHEMBL1261459,6.709965388637482
COc1ccccc1N1CCN(Cc2cn3cc(C)cc(Br)c3n2)CC1,CHEMBL211539,195.0,CHEMBL866800,6.709965388637482
CCN(CCN1CCC(C2NOc3cc(F)ccc32)CC1)C(=O)C(O)CN,CHEMBL5767315,195.0,CHEMBL5738103,6.709965388637482
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2c(c1)Cc1ccccc1-2,CHEMBL1774545,196.0,CHEMBL1777183,6.707743928643524
O[C@@]1(c2ccc3ccccc3c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,CHEMBL3084506,196.0,CHEMBL1033058,6.707743928643524
CCOc1c(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)sc2ccccc12,CHEMBL378914,196.0,CHEMBL870468,6.707743928643524
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(=O)[nH]c3=O)CC2)cc(C(F)(F)F)n1,CHEMBL383188,196.0,CHEMBL865866,6.707743928643524
O=C(NCCCCN1CCN(c2cccc(OCCF)c2)CC1)c1ccc(-n2ccnc2)cc1,CHEMBL458758,196.0,CHEMBL938625,6.707743928643524
COC1(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CCCCC1,CHEMBL3664879,196.5,CHEMBL3707825,6.706637445288555
O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695433,196.5,CHEMBL3705383,6.706637445288555
CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695426,196.8,CHEMBL3705383,6.705974905904677
COc1cccc(OC)c1C(=O)NN1c2ccccc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc21,CHEMBL215414,197.0,CHEMBL911524,6.7055337738384075
CCCN1CCOC2c3cc(O)ccc3[S+]([O-])CC21,CHEMBL99355,197.0,CHEMBL673086,6.7055337738384075
COc1ccc2nc(NC(=O)CCCCN3CCN(c4ccc(Cl)cc4)CC3)sc2c1,CHEMBL3605344,197.0,CHEMBL3608115,6.7055337738384075
O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,CHEMBL3697953,197.58,CHEMBL3707837,6.704257018904448
O=C(CCCCN1CCN(c2ccccc2)CC1)c1nc2ccccc2s1,CHEMBL2037530,198.0,CHEMBL2037965,6.703334809738469
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(Cl)c3F)CC2)CC1,CHEMBL233407,198.0,CHEMBL894519,6.703334809738469
CCN(CCN1CCC(C2NOc3cc(F)ccc32)CC1)C(=O)C(O)COC,CHEMBL5844582,198.0,CHEMBL5738103,6.703334809738469
CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,CHEMBL3642757,198.4,CHEMBL3705135,6.70245833218184
COc1ccccc1N1CCN(CC2CN=C3c4ccccc4NC(=O)N32)CC1,CHEMBL106737,198.5,CHEMBL671485,6.702239488900866
COc1ccccc1N1CCN(CCCCn2cc(-c3ccc(N)cc3)nn2)CC1,CHEMBL2430440,198.8,CHEMBL2434803,6.701583619938706
N#CC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL246230,199.0,CHEMBL902495,6.701146923590294
C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(F)c(F)c2Cl)CC1,CHEMBL320515,199.0,CHEMBL675680,6.701146923590294
CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2cccc(F)c2)C3)c1,CHEMBL3759617,199.0,CHEMBL3762073,6.701146923590294
CC(=O)N(CCCNC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)[C@@H]1CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O,CHEMBL3647697,199.5,CHEMBL3705539,6.700057099977233
CC(=O)c1ccc(-c2ccc(C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)cc2)cc1,CHEMBL367129,199.53,CHEMBL672227,6.699991797446187
C#Cc1ccc2cc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)sc2c1,CHEMBL218368,199.53,CHEMBL913685,6.699991797446187
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1C1CCCC1,CHEMBL3774462,199.53,CHEMBL3776608,6.699991797446187
COc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)C2,CHEMBL161916,199.53,CHEMBL672225,6.699991797446187
CCCN(CCC)C1CCc2cc(CSc3ccc(OC)cc3)ccc2C1,CHEMBL130843,199.53,CHEMBL674345,6.699991797446187
CCCN(CCC)[C@@H]1CCc2cc(CS(=O)(=O)c3ccc(I)cc3)ccc2C1,CHEMBL130678,199.53,CHEMBL674345,6.699991797446187
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)sc2C1,CHEMBL90433,199.53,CHEMBL670658,6.699991797446187
COc1ccc(S(=O)(=O)C(C)C)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1,CHEMBL344531,199.53,CHEMBL674346,6.699991797446187
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1,CHEMBL356526,199.53,CHEMBL674346,6.699991797446187
COc1ccc2c(c1)C1CN(Cc3ccccc3)CC1CO2,CHEMBL294275,199.53,CHEMBL670398,6.699991797446187
Cc1nc2c(o1)CC(CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)CC2=O,CHEMBL3220215,199.53,CHEMBL3222870,6.699991797446187
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1N1CCOCC1,CHEMBL3775243,199.53,CHEMBL3776608,6.699991797446187
O=C(/C=C/c1ccc2[nH]ccc2c1)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,CHEMBL291545,199.53,CHEMBL672227,6.699991797446187
Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5cnccn5)c4)CC3)cccc2n1,CHEMBL1632217,199.53,CHEMBL1635455,6.699991797446187
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,CHEMBL3220218,199.53,CHEMBL3222870,6.699991797446187
COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,CHEMBL1631532,199.53,CHEMBL1635455,6.699991797446187
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C3)cc1,CHEMBL395501,199.53,CHEMBL905981,6.699991797446187
CN(CCN1CCN(c2ccccc2)C1=O)C[C@]12CC[C@H](CC1)C2(C)C,CHEMBL562948,199.53,CHEMBL1044430,6.699991797446187
CC(=O)c1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(C#N)cc4CC3)CC2)c1,CHEMBL419487,199.53,CHEMBL674940,6.699991797446187
C[C@@H](O)C1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC(=O)CSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccccc2)NC1=O,CHEMBL3650455,199.6,CHEMBL3705539,6.699839463048647
c1ccc(CCC2CCN(Cc3cc4ccc[nH]c-4n3)CC2)cc1,CHEMBL156732,200.0,CHEMBL671652,6.698970004336019
c1ccc(-c2c[nH]c(CN3CCN(c4ccccc4)CC3)c2)cc1,CHEMBL60815,200.0,CHEMBL671363,6.698970004336019
Cc1cccc(C2CN(CCCc3cn(CCCN4CCN(c5nsc6ccccc56)CC4)nn3)CCc3cc(O)c(O)cc32)c1,CHEMBL585741,200.0,CHEMBL1041331,6.698970004336019
Cn1c(SCCCN2C[C@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@H]3C2)nnc1C1CCCC1,CHEMBL5943618,200.0,CHEMBL5733628,6.698970004336019
Nc1nc2cc3c(cc2s1)CCN(Cc1cccnc1)CC3,CHEMBL2326484,200.0,CHEMBL2328745,6.698970004336019
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1,CHEMBL198993,200.0,CHEMBL884780,6.698970004336019
CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)c4ccc(F)c5nn(C)cc45)CC2)C3)no1,CHEMBL5753470,200.0,CHEMBL5738472,6.698970004336019
Cc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1,CHEMBL309901,200.0,CHEMBL672209,6.698970004336019
Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CC5CC5(c5cc(C(F)F)on5)C4)CC3)cccc2n1,CHEMBL5960354,200.0,CHEMBL5738472,6.698970004336019
C1=C(c2c[nH]c3ccccc23)CCNC1,CHEMBL27811,200.0,CHEMBL671418,6.698970004336019
OC1(c2ccc(Cl)cc2)CCN(CCCCc2nc3ccccc3s2)CC1,CHEMBL2037432,201.0,CHEMBL2037965,6.6968039425795105
OC1(c2ccc(Cl)cc2)CCCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL393027,201.0,CHEMBL902495,6.6968039425795105
Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL27940,201.0,CHEMBL664743,6.6968039425795105
CC1(C)Cc2cccc3c2N1C(=O)C(N1CCN(Cc2ccc(Cl)cc2)CC1)CC3,CHEMBL439646,201.0,CHEMBL672162,6.6968039425795105
O=C(Cc1ccncc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,CHEMBL2029926,201.6,CHEMBL2032826,6.6955094722265125
COc1ccccc1CNN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,CHEMBL211910,202.0,CHEMBL911524,6.694648630553376
O=C(NCC[C@@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2c1,CHEMBL4081424,202.0,CHEMBL4052936,6.694648630553376
Cn1c(SCCCN2CC[C@]3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncn1,CHEMBL5796462,202.5,CHEMBL5733294,6.693574972449312
N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,CHEMBL3664833,202.82,CHEMBL3707825,6.692889221619925
COc1cc(CCNC[C@@H](O)c2ccc(O)c3c2OCC(=O)N3)ccc1OCCCc1ccccc1,CHEMBL3797205,203.0,CHEMBL3801476,6.692503962086787
O=C1c2occc2CCN1CCN1CCC(c2noc3ccccc23)CC1,CHEMBL5832431,203.0,CHEMBL5735667,6.692503962086787
CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,CHEMBL3664820,203.61,CHEMBL3707825,6.691200896088871
Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1ccc(=O)[nH]c1,CHEMBL5781214,204.0,CHEMBL5733628,6.690369832574101
COc1cccc2c3c(oc12)CN(CCCOc1ccc2c(c1)NC(=O)CC2)CC3,CHEMBL5433201,204.08499999999998,CHEMBL5385535,6.6901889142286795
COc1ccccc1N1CCN(CC2CC(=O)c3ccccc3C2)CC1,CHEMBL310153,204.17,CHEMBL670681,6.69000807121882
CCc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,CHEMBL3676926,204.42,CHEMBL3706129,6.689476616048479
CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(C#N)cc3)cc(N3CCN(C)CC3)nc21,CHEMBL3797435,205.0,CHEMBL3800738,6.688246138944246
COc1ccccc1N1CCN(CCNC(=O)/N=N/c2ccc(F)cc2)CC1,CHEMBL4463276,205.0,CHEMBL4323478,6.688246138944246
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CN(C(C)=O)CC1O,CHEMBL5891323,205.0,CHEMBL5738103,6.688246138944246
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2Cc2ccccc2)c1O,CHEMBL4858824,205.0,CHEMBL4828545,6.688246138944246
C#Cc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,CHEMBL241212,205.0,CHEMBL898785,6.688246138944246
CCOCCOc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL1928119,205.0,CHEMBL1930838,6.688246138944246
Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ccc(F)cc4)CCN3C2)cc1,CHEMBL166321,206.0,CHEMBL670394,6.686132779630847
CN1CCN(c2nc(N)nc(CCCOc3cccc(Cl)c3Cl)n2)CC1,CHEMBL4860719,206.0,CHEMBL4819277,6.686132779630847
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CCCCN4CCN(c5ccccc5OC)CC4)nn2)c1-3,CHEMBL1684029,206.0,CHEMBL1686531,6.686132779630847
O=C1c2ncccc2CCC1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL6042855,207.0,CHEMBL5735667,6.684029654543082
CCCN1CCCN(c2ccc(O)c3c2OCC(=O)N3)CC1,CHEMBL4065797,208.0,CHEMBL4046973,6.681936665037238
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)[C@H](O)C(F)(F)F,CHEMBL3664851,208.99,CHEMBL3707825,6.679874494026365
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,CHEMBL106916,209.0,CHEMBL872882,6.679853713888946
Cc1cc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)on1,CHEMBL3978613,209.0,CHEMBL3855278,6.679853713888946
Cn1cc(-c2nnc(SCCCN3CC[C@]4(CC4c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,CHEMBL5818912,209.0,CHEMBL5733294,6.679853713888946
Cc1ccc(CN2CCN(C3CCc4cccc5c4N(CC5)C3=O)CC2)cc1,CHEMBL351963,209.0,CHEMBL672162,6.679853713888946
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,CHEMBL4242453,209.0,CHEMBL4236718,6.679853713888946
O=C(CC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,CHEMBL3664823,209.41,CHEMBL3707825,6.679002583205779
Cn1nc2c(c1Br)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,CHEMBL5923764,210.0,CHEMBL5735667,6.6777807052660805
CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCCN3CCCC3)cc21,CHEMBL3234543,210.0,CHEMBL3239709,6.6777807052660805
COc1ccc(N2CCN(Cc3c(C)nc4cc(C)nc(C)n34)CC2)cc1,CHEMBL564709,210.0,CHEMBL1061432,6.6777807052660805
CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2OC)nn1,CHEMBL4068702,210.0,CHEMBL4015806,6.6777807052660805
CCCN(CCC)C1CCn2ncc(Cl)c2C1,CHEMBL194099,210.0,CHEMBL872139,6.6777807052660805
O=C(CCCCCCCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CHEMBL3318840,210.0,CHEMBL3369121,6.6777807052660805
COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,CHEMBL203734,210.0,CHEMBL861435,6.6777807052660805
Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccccn4)CC3)c[nH]c2c1=O,CHEMBL551199,210.0,CHEMBL1061432,6.6777807052660805
Cc1ncc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3CCc4sc(C5CC(F)(F)C5)nc4C3)CC2)cn1,CHEMBL5972904,210.0,CHEMBL5739045,6.6777807052660805
O=C1c2cn(C3CC3)nc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL5936552,210.0,CHEMBL5735667,6.6777807052660805
Cc1nn2c(N3CCN(Cc4ccccc4)CC3)cccc2c1CN1CCN(c2ccc(Cl)cc2)CC1,CHEMBL160536,210.0,CHEMBL671731,6.6777807052660805
COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,CHEMBL76237,210.0,CHEMBL671380,6.6777807052660805
CCN(CCN1CCC(c2c[nH]c3ccccc23)CC1)S(=O)(=O)CCO,CHEMBL5862224,210.0,CHEMBL5738103,6.6777807052660805
Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(OCC(C)(F)F)nc5C4)CC3)ccc(F)c2n1,CHEMBL5948904,210.0,CHEMBL5736269,6.6777807052660805
COc1cccc(C(=O)NCCCCN2CCN(c3noc4ccccc34)CC2)c1,CHEMBL423040,210.0,CHEMBL672170,6.6777807052660805
Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc([C@H]6C[C@@H](F)C6)nc5C4)CC3)cccc2n1,CHEMBL5936034,210.0,CHEMBL5739045,6.6777807052660805
O=C1CN2c3c(cccc3[C@H]3CN(CCCOc4ccc(F)cc4)CC[C@H]32)N1,CHEMBL5560998,210.0,CHEMBL5511884,6.6777807052660805
N#Cc1cccnc1N1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5205697,210.0,CHEMBL5145822,6.6777807052660805
CN1CCN(c2cccc3c2CCN3S(=O)(=O)c2ccccc2)CC1,CHEMBL4534733,211.0,CHEMBL4479923,6.675717544702307
Fc1ccc(SCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1,CHEMBL1940409,211.0,CHEMBL1944110,6.675717544702307
COc1cc2c(cc1O)C1Cc3ccc(OCCCO)c(OC)c3CN1CC2,CHEMBL3780268,211.0,CHEMBL3783165,6.675717544702307
COc1ccc(-c2cn(CCCCN3CCN(c4ccccc4OC)CC3)nn2)cc1,CHEMBL2430441,211.7,CHEMBL2434803,6.674279141980588
CCN(Cc1ccccc1)C(=O)NCCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1,CHEMBL208228,212.0,CHEMBL862319,6.673664139071249
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CNCC1O,CHEMBL5887973,212.0,CHEMBL5738103,6.673664139071249
CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695377,212.6,CHEMBL3705383,6.6724367398127225
CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCCC1,CHEMBL498774,213.0,CHEMBL959090,6.671620396561263
CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,CHEMBL459930,213.8,CHEMBL1027240,6.669992299127241
Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCN3CCN(c4ccccc4)CC3)c2)s1,CHEMBL4565200,213.9,CHEMBL4409079,6.669789215428472
CCN(CCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cc(Cl)ccc1OC,CHEMBL4855583,213.9,CHEMBL4842092,6.669789215428472
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,CHEMBL107020,214.0,CHEMBL872891,6.669586226650809
COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,CHEMBL1235966,214.0,CHEMBL2343279,6.669586226650809
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2nc3ccccc3s2)CC1,CHEMBL3818398,214.4,CHEMBL3820048,6.668775218979268
Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccc(Cl)cc5)CC4)c(=O)ccn23)n(C)c1=O,CHEMBL3423379,215.0,CHEMBL3423552,6.667561540084394
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3O,CHEMBL285352,215.0,CHEMBL670677,6.667561540084394
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCc4ccccc43)CC2)cc(C(F)(F)F)n1,CHEMBL5937994,215.0,CHEMBL5731695,6.667561540084394
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3N3CCCCC3)c3ccccc32)CC1,CHEMBL212383,215.0,CHEMBL870468,6.667561540084394
CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,CHEMBL1744036,215.0,CHEMBL670667,6.667561540084394
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CCCCC4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5815670,215.0,CHEMBL5731695,6.667561540084394
CCCN1CCC(c2cn(C)c3cc(F)ccc23)CC1,CHEMBL2207485,216.0,CHEMBL2211560,6.665546248849069
O=C1c2cnn(C3CC3)c2CCN1CCN1CCC(c2noc3ccccc23)CC1,CHEMBL5801823,216.0,CHEMBL5735667,6.665546248849069
CC(C)(C)c1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)n1,CHEMBL202175,216.0,CHEMBL865866,6.665546248849069
COc1ccc2[nH]c(C(=O)NCCC(O)CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2c1,CHEMBL1627314,217.0,CHEMBL3591366,6.66354026615147
CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(C)C2)c1O,CHEMBL4875195,217.0,CHEMBL4828545,6.66354026615147
CCO/N=C/c1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,CHEMBL604525,217.0,CHEMBL1074771,6.66354026615147
CCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1,CHEMBL3642708,217.0,CHEMBL3705135,6.66354026615147
O=C(CCCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1nc2ccccc2s1,CHEMBL2037520,217.0,CHEMBL2037965,6.66354026615147
CCOc1ccccc1N1CCN(Cc2ccccc2)CC1,CHEMBL2420892,217.0,CHEMBL2423805,6.66354026615147
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)-c1ccccc1C2,CHEMBL110411,217.0,CHEMBL671385,6.66354026615147
COc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(c5c[nH]c6ccc(OC)cc56)C4=O)CC3)c2c1,CHEMBL4591440,217.0,CHEMBL4314365,6.66354026615147
CC(C)c1ccc(Cl)cc1CN1CCN(CC(=O)N2c3ccccc3C[C@H]2C)CC1,CHEMBL108011,218.0,CHEMBL675680,6.661543506395395
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cc3ccccc3[nH]2)c2ccc(F)cc2)cc1,CHEMBL109299,218.0,CHEMBL671385,6.661543506395395
O=C(CO)N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1,CHEMBL3642704,218.0,CHEMBL3705135,6.661543506395395
CCCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,CHEMBL26560,218.0,CHEMBL672485,6.661543506395395
COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1,CHEMBL4871774,218.29000000000002,CHEMBL4842092,6.660966159134168
NC(=O)c1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,CHEMBL3819427,218.39,CHEMBL3821452,6.660767251701039
CCCN(CCc1ccc(NC(=O)CCc2cn(CCCCCCNC(=O)COc3cncc(C#Cc4csc(C)n4)c3)nn2)cc1)C1CCc2c(O)cccc2C1,CHEMBL4239987,218.5,CHEMBL4236718,6.660548558693559
